,Models,ModelName,SelectionType,TrainingData,hex_Ef,spl_Ef,tet_Ef,vac_Ef,spl_c11,spl_c12,spl_c44,spl_bulkmodulus,tet_c11,tet_c12,tet_c44,tet_bulkmodulus,hex_c11,hex_c12,hex_c44,hex_bulkmodulus,super_c11,super_c12,super_c44,super_bulkmodulus,vac_c11,vac_c12,vac_c44,vac_bulkmodulus,hex_a,spl_a,super_a,tet_a,unit_a,vac_a,L1_frequency,L1_mean,L1_max,L2_frequency,L2_mean,L2_max,L3_frequency,L3_mean,L3_max,L4_frequency,L4_mean,L4_max,Interstitial_RE_A,Interstitial_RE_M,Vacancy_RE_A,Vacancy_RE_M,Interstitial_enhanced_E,Interstitial_enhanced_F,Interstitial_RE_E,Interstitial_RE_F,Vacancy_enhanced_E,Vacancy_enhanced_F,Vacancy_RE_E,Vacancy_RE_F,bulk_free_energy,bulk_entropy,bulk_heat_capacity,vacancy_free_energy,vacancy_entropy,vacancy_heat_capacity
0,DFT,Threshold,,,0.1186397768142887,0.0945972717973914,-0.0259597433441697,-0.2352911024864353,0.5019092087507001,0.6873675199157275,-0.1403754210691865,0.3248985080076853,1.327472755717419,1.294305264879214,1.407371016557685,0.7646620230169745,-0.2705760073858451,0.6386459740399428,0.477325325173355,0.4518652767885686,0.1508914645021118,0.6058661411567261,0.5314993539487759,0.4997605249933904,2.6920961922481053,2.400195530198671,1.921992558210104,0.579756992899831,-1.58705992972711,-1.4348030537707714,-1.4807851605655085,-1.6989700043360187,-0.7899375054072284,-1.2843082703796007,0.8828356602570786,-1.7922483438632395,-1.2652759186150182,0.8685952211424683,-1.582591642566494,-1.175973407524737,0.9949791986249492,-1.1069580223420352,-0.5793118859623123,0.7417219847569687,-1.1588796711487506,-0.6194519126268352,-0.6492497407285938,-0.7093841454096714,-0.8327396587906091,-0.9007892440797222,1.1760912590556811,-0.9208187539523748,1.1760912590556811,-0.6058708133171532,1.1760912590556811,-0.9208187539523748,1.1760912590556811,-0.7600193981486837,-0.5975065227758241,-0.4794128248500807,-0.9407935771363644,1.5920758376384536,1.9619971817880304,1.6130254593270894
1,GAP,183-3,s,Org,0.2384684286450933,-0.0035725967000574,0.3029418154782932,-0.55460836017915,1.4096044989855356,0.6704366488605009,0.943995378587216,1.0527851439331188,1.8651499170327623,0.9632360611064136,1.7457615440695846,1.2678707277285164,1.5233010085547112,0.6702083314722026,0.7207787519028641,1.1464795158436822,1.3388597986149182,-0.0501405409453404,-0.1550704359734367,0.8249075169220821,1.1244470116493928,1.1461615514081918,0.3595218184857416,1.1391473195360164,-2.068519768299584,-3.5629248577291595,-2.112999507033337,-2.31915377697195,-2.391803337632037,-1.5473100943748808,1.6656318156864858,-0.5350089144264725,-0.1440092942877948,1.681508577785324,-0.4837656392013695,-0.0322043733932375,1.584227214192946,-0.5193308798358682,0.0291225339081236,1.537602002101044,-0.4826630624103822,0.0183640355762036,-0.4335625757483662,-0.5167299561702705,-0.8448856191335694,-0.8902893056161025,1.0176091713211664,-0.9322766605405436,1.116035768826556,-0.4046135004622486,0.6793116917246191,-1.033917868631502,0.7393957882413338,-0.7579438689897414,-0.9290366536627144,-0.5826260588967022,-1.0723235191119405,0.5187919123072168,0.6433212632503362,0.8233432775712782
2,GAP,189-5,s,Org,0.2689868530447138,-0.0081618640831708,0.2899385511013579,-0.5495891782337857,1.4337846839204953,0.9058401060658337,0.9518074173857812,1.154836312361761,1.867637321311392,0.8709559551690897,1.7487135703077583,1.297602442327739,1.548111909501212,0.5853432388173456,0.7815506773845473,1.150011088886926,1.3983624352796111,0.5889377023228022,-0.7861749378861838,1.0386686556328282,1.3846860838391792,1.1725951293643568,0.4754581750140018,1.2553658415688431,-3.62503955876821,-2.183496968938339,-2.445174595174372,-2.880870971586325,-2.699778829813736,-1.5519726519265151,1.6633155729593048,-0.5504152448750055,-0.1440092942877948,1.6968253358694296,-0.45644990064949,-0.0322043733932375,1.5546353413998242,-0.501740340304077,0.0291225339081236,1.5258635988297995,-0.466083239595684,0.0183640355762036,-0.4281608334500854,-0.5245343491917644,-0.8448856191335694,-0.8945540974845358,1.018928693010772,-0.9422398251544336,1.120057518238881,-0.413572155454147,0.6640687804946013,-1.0424586187735776,0.7264344600990127,-0.7666520284899783,-0.6113970304792976,-0.3464232551692431,-1.0078241607895508,0.87213369701032,1.249095480335208,0.8674960461669776
3,GAP,341-5,r,Org,0.1269666288685451,-0.1451016497264908,0.0243189098312782,-0.2435016117333117,1.5621524500531907,0.8308118337756852,0.6475487622563526,1.2052598685034794,1.0216699932176825,1.397071743523568,1.6551413473706458,1.1118658951816192,1.4275131252012785,0.9656228647424746,0.6115772797920997,1.1846532310496685,1.4958082235747856,0.7080044593949603,0.7909873109594983,1.1411519528990692,1.1175491516356468,1.1794668089432778,0.3828114833548581,1.15982949305785,-1.6790426691838296,-2.028971642673476,-1.4916343684618838,-2.118993485317006,-1.79815310016013,-1.1673376245478064,1.6656318156864858,-0.5369480271317181,-0.1440092942877948,1.7319180812629242,-0.4649494555935938,-0.0322043733932375,1.5945068534375164,-0.5037304404609877,0.0291225339081236,1.5710257575879938,-0.4509723666557453,0.0183640355762036,-0.4375212830184081,-0.5287434777188769,-0.7690799659262777,-0.8014704923295316,0.9790729332911708,-0.8772177166299013,1.0602922460329205,-0.4216132130504492,0.8390587090123823,-0.9223486303449318,0.852643576900342,-0.6998601405259331,-1.1670539404043163,-1.0350543004720825,-0.9287154990946206,1.5863194538706975,1.9260680714923035,1.487153187669376
4,GAP,58-2,r,Org,-0.1498795529226032,-0.127099368186503,0.1175427388078897,-0.1840272594492237,1.3241031863064012,0.6256188078056468,-0.0480910561446618,0.6738968480500275,1.407220730244649,1.2909463755676174,1.6352903537077397,0.63277322363192,1.1949713280955905,0.609295666832597,0.8349576907114106,0.9113518935627742,1.697382841700103,0.3525467769597541,0.6888551302582381,1.1790354516535235,0.6690524885143206,1.4537300962686166,0.7208435710249549,1.311929434859085,-1.8204629271808053,-2.823444891067041,-1.7134926066294225,-1.545832810605389,-2.0237096191310253,-1.2375270109675267,1.6586456948258197,-0.4932210797948801,-0.1440092942877948,1.7494088134232595,-0.4468918042683163,-0.0322043733932375,1.6816570291564166,-0.4892705703329407,0.0291225339081236,1.6094840094071694,-0.4259813199609001,0.0183640355762036,-0.4890768152709011,-0.5759697075214338,-0.8141444068987896,-0.8247594649810959,0.9078035800657444,-0.930060120390418,1.039536774046474,-0.4649551382335556,0.773141999472553,-0.9786981566172026,0.8244389676755028,-0.7046405875822,-0.9142507925825242,-0.5365340511225768,-0.9480959454076532,0.4477629214812874,0.9988304976437542,0.8093958519316193
5,GAP,289-2,r,Org,0.2822200402776226,0.1961003748401808,0.3535865432708779,-0.2781480380409918,0.9113185544238364,1.0611171284052916,0.7244687310265814,0.992503089294452,0.8905888059986733,0.8343471926963458,1.011312280071175,0.3938887650727448,0.9784079147858882,0.3662045579911269,0.7455374316014145,0.653810937554103,1.4368480121283729,3.837295321997181,1.443178175288963,3.907982622940646,0.5931706386993021,1.143354866291312,1.224091375724624,1.0042530771101996,-1.5014690515670708,-1.2949071520155089,-1.7029903949168337,-1.713982159328587,-2.012985627966598,-1.6414983250090047,1.5818056645930971,-0.65571035060553,-0.1654584482800064,1.4043111911279782,-0.6161484527992749,-0.1367602765597188,1.4442961133618128,-0.6806888406956488,-0.1744140471353003,1.447870573720111,-0.508558326064205,0.0183640355762036,-0.3979650465482603,-0.4939683575261608,-0.6382510491825589,-0.6919845292899318,1.161967211393062,-0.7026606863565003,1.252806709134842,-0.3969233006236108,0.8524162264827179,-0.7099102750314419,0.84254779845249,-0.5702423874382007,0.5094192881814339,0.7089062828937814,-0.0789914360021406,1.883485396436521,2.077111083638071,1.286296270763377
6,GAP,91-4,r,Org,0.1513621297227709,-0.0728275826723805,0.1334864550839178,-0.2841344367605709,1.131592709664511,1.2507306789942143,0.4743002828221631,1.202956197251394,1.835149192902828,0.6675065118577881,1.7130717094122263,1.417067992800387,1.3395036281512764,1.1811678443195894,-0.7444364075517782,1.235191237133084,0.827612473998081,1.2579361711478103,1.0711873698861027,1.155871437214956,1.441050317678807,1.4125830686833758,1.2346307522579054,1.4222904819749171,-1.6065033502038577,-1.512292300361462,-1.565641781258437,-1.4719540097886763,-1.8731954600838672,-1.319571138897964,1.6320232147054057,-0.5931845471887095,-0.1440092942877948,1.681508577785324,-0.457844424169573,-0.0322043733932375,1.4721004533446116,-0.531059827640987,0.0291225339081236,1.4107287657155445,-0.4854401635342292,-0.02688889478172,-0.4611204801168461,-0.5717463891643477,-0.8229385210894671,-0.8988611854994462,0.9137233662282958,-0.9518141391051458,1.0298450018461376,-0.4567135815575917,0.6995587067028896,-1.0317925699220591,0.7459648467556093,-0.7965446380534542,-0.7887291734112047,-0.8109292430089106,-0.8338734576215842,0.7035424647406767,0.4177813746598589,0.7305010854061473
7,GAP,357-4,s,Org,0.1169064134784472,0.0230509059346959,0.2640852998903164,-0.6075790439659632,1.399194640417242,0.8275765912215097,0.865489104814263,1.126573009613542,1.835329142215112,1.0164997959096005,1.7224082881660316,1.207082217182126,1.4871194170164608,0.7006481379560242,0.4068042986393076,1.125773673083361,1.4148869396049435,0.8184521283351078,0.5326081117953189,1.1158245409963268,1.6072219729234525,1.4094329025271963,0.6279810487377586,1.4858629528294798,-2.3411242422088567,-2.4692984438801653,-2.7408599099538486,-1.7472648857792945,-2.9544876594811487,-1.3981526006815703,1.6320232147054057,-0.5377613691290613,-0.1440092942877948,1.6770312754305796,-0.4726544299459004,-0.0322043733932375,1.6045487917316572,-0.5053469987293805,0.0291225339081236,1.5518424412156542,-0.4570349459081293,0.0183640355762036,-0.4562969360796567,-0.5816654544963147,-0.8057188492845988,-0.8370982063024157,0.999062982732356,-0.9546881177471204,1.1064998683084402,-0.4541357738279233,0.650338296236836,-1.0168409475283826,0.7431734550968938,-0.7147660269094808,-1.4550401923540406,-0.8821568739567252,-1.0593829531071468,0.7882713185455074,0.6403465981834782,0.6956562220226872
8,GAP,288-4,s,Org,0.2253217422468643,0.135447076981296,0.3351217992664028,-0.725606159113443,1.2644130191292835,0.5978437509971025,0.8141684585025226,1.0005682809927956,1.4820183412394687,1.0461161120894027,1.7166091867082258,0.3870961571090469,1.292088057223249,0.8271517629038875,-0.1164568157717685,1.0504487215488536,1.343158185855207,0.3827229907134531,0.9777805897594316,0.7584504747844714,4.177817930566913,3.877400123350199,5.172056987091328,3.701010320819829,-1.476509550747219,-1.353336945433292,-1.788951167481336,-1.6981105269190573,-2.1009336414547364,-1.3911916188656597,1.6394472327846126,-0.5442091978541654,-0.1440092942877948,1.6989700043360187,-0.4521913482545834,-0.0322043733932375,1.5288280777935388,-0.536189777497141,0.0291225339081236,1.537602002101044,-0.4501775835405155,0.0183640355762036,-0.4761459017546866,-0.5355641044704055,-0.8183193917266549,-0.8624374480260018,1.075573619970324,-0.9323215513847596,1.1721979755346916,-0.4374121630902781,0.6177071331415379,-1.0314082292812603,0.7269966286849225,-0.7443630917485078,-0.2091742633284264,-0.0647298504438708,-0.6183280239354636,1.336173721037483,1.5102750888937353,0.8800026177613665
9,GAP,94-2,s,Org,0.164070630485189,-0.1622506758080668,0.2338934167534262,-0.4217203806602522,0.8986267770377113,0.836273745492728,0.8202280912985647,0.2011089932227993,1.5801990925112734,1.0964033847554246,1.7248993914533155,0.6604356991777703,-0.6051074093181711,0.2080036860738557,0.3806392517885281,-0.1099335755802927,1.4215082923651787,0.4928060542255417,-0.6303111696749777,0.8274947677799825,0.7942695297892542,1.256823308702038,0.3755279408798329,1.1498281776817654,-1.8863209306707795,-1.9329161224342208,-2.170607218365049,-3.608997139737815,-2.498494566017047,-1.3835161904198094,1.6515453544078809,-0.5370860486693012,-0.1440092942877948,1.7053411867919592,-0.4466829606866329,-0.0322043733932375,1.5763545910930603,-0.5082390450926686,0.0291225339081236,1.5763545910930603,-0.4260957210298725,0.0183640355762036,-0.4638802202248239,-0.5210299366629947,-0.8387701794239073,-0.9266655254822448,0.9379816746399204,-0.9350626075033084,1.0587305094277284,-0.4140413778487415,0.6709420294591113,-1.0299901241103917,0.7314839405283267,-0.7993915369808114,-0.5900616074189837,-0.3193420261619579,-0.957965671460048,1.1382153939324404,1.4454140579869998,0.9133707117017492
10,GAP,192-1,s,Org,0.2917709836131429,0.1091602346280723,0.3272898424611409,-0.6362534355183577,0.9763379128097304,0.9196019440080044,1.0549104723326628,-0.1420869073096148,1.54146730834091,0.2960509881550985,1.759925192519492,0.9982285268433394,1.0828457604180326,0.241649081443375,0.6561796911166307,0.4920953255830556,1.365074717515463,1.001924479889439,0.8509872778281876,0.0116288287302056,0.4537947758779057,1.44435083325439,1.1846573437365395,1.2907102151339969,-1.5075667487583526,-1.3758959413757312,-1.7575739623575863,-1.751158684632822,-2.068784022764768,-1.3491804261325444,1.627002413330355,-0.5500487484016843,-0.1440092942877948,1.7053411867919592,-0.4514810868205797,-0.0322043733932375,1.5346970114576366,-0.5265851434533501,0.0291225339081236,1.5288280777935388,-0.4427440288421798,0.0183640355762036,-0.4662178917093378,-0.5145139538169419,-0.8187191105601205,-0.8804980330200742,1.0545292567729692,-0.9294909082427654,1.1504677572491195,-0.4203125795977487,0.6541120746558049,-1.0279588955699792,0.7583580994950936,-0.7568234378385608,0.0506940974687188,0.2149920650919701,-0.4155352455704665,1.5340972352614335,1.7118583922040722,1.055304495789319
11,GAP,190-6,s,Org,0.2075073072293895,-0.0272265596169716,0.2960760115577941,-0.740954661492026,-0.0529238403109444,0.1898659299102404,0.776377925683697,-0.8866244034532107,1.7176333120102203,1.2577811037730495,1.7279081882889913,0.7442023993849265,1.1321468811099156,0.5383556115693597,0.4989317886815793,0.3000616106330147,0.8655811424569513,0.7396713197457716,-0.6082934982166113,0.7856395978724521,1.0789330315443844,1.143611753515063,0.5601126823680926,1.1231455183455687,-2.4526770922244028,-1.9621369597213016,-2.109004543066044,-2.008342228270567,-2.433243397603378,-1.2287750460644349,1.683730037779282,-0.5417303356963871,-0.1440092942877948,1.6702275673756348,-0.4705969039113756,-0.0322043733932375,1.5546353413998242,-0.5146842062119634,0.0291225339081236,1.5258635988297995,-0.4700449303150893,0.0183640355762036,-0.4331551063062133,-0.5080136344203009,-0.8425558211536917,-0.9056471748427382,0.9884571167996518,-0.9380612557925864,1.090345530193717,-0.3979460515899041,0.6597444082747891,-1.0348885843572533,0.7378064164506916,-0.7731434335964318,-0.1670535991248503,0.0529506357222126,-0.6677125675340146,1.528204884345367,1.8484128869168253,1.3950044194717417
12,GAP,62-3,r,Org,0.1773437672051219,0.0712650877309674,0.2655841025272802,-0.1865131388044366,1.173893864580419,0.9810466550453304,0.8425309114782341,1.0745800129515044,1.7837647123683116,0.6898756192733353,1.73890144398644,1.2359292185418174,1.2744162162567598,0.7293461991037345,0.5229836437915873,0.983738339518178,0.9581420883324838,0.9668990249343908,0.6944251750164538,0.9641198057240116,0.9034051783082498,1.2533563007493969,0.8249578076382059,1.164853336937513,-2.044972018226614,-1.824672986181475,-1.7946656425147256,-2.0221612746966526,-2.1067950537484195,-1.446835117772097,1.6609869106407222,-0.5382254954422712,-0.1440092942877948,1.7116202525338595,-0.4409902402249909,-0.0322043733932375,1.5683366190772123,-0.4869639132267256,0.0291225339081236,1.537602002101044,-0.4275047804044258,0.0183640355762036,-0.4906237251233095,-0.5846377873125584,-0.7697939726335951,-0.8292430705481816,1.053526771347018,-0.9324023402947412,1.153031134400302,-0.4743429097322917,0.7471531818170873,-0.97838431671189,0.7807243054385975,-0.7129463238807857,-0.8188580927181539,-0.7514982835273083,-1.0679282590128265,0.428149471870123,0.688116738036444,-0.1224417841774826
13,GAP,268-5,r,Org,0.2851180999104231,0.0700216201539296,0.46500155194539,-0.4506583601776525,1.3966983102143655,1.5298260168007434,0.950857084655653,1.328163598735007,1.166070485709398,1.4409760075294356,1.7325637101433018,1.3712013262190497,1.3497914222302092,1.6243616337048117,0.587956067146319,1.3101305731755657,1.8517097590072584,1.6393721891703592,0.7323359468351673,0.7299991873169165,1.596224106565744,1.5003164355972023,0.9155022726261388,1.4326959158870756,-1.900376183216233,-2.7700381580847497,-1.6675873834529815,-1.5864563645505694,-1.960514750545246,-0.9394018164968222,1.6320232147054057,-0.5249367139555448,-0.1440092942877948,1.7157564217204986,-0.4677078484612004,-0.0322043733932375,1.614363774025256,-0.5145801375071647,0.0291225339081236,1.5945068534375164,-0.4554076937471702,0.0183640355762036,-0.4009801201466755,-0.4454787852407779,-0.7480180819905684,-0.7493795078136187,1.0878888920119414,-0.8295671378056834,1.1634610477725182,-0.3427245436387462,0.8022130018986428,-0.9173087222255832,0.8372032884534403,-0.6123115326473595,-0.4340303210111713,-0.1947136309111501,-0.887202605920684,0.5049949111807741,1.113039156624663,1.0866932133096294
14,GAP,112-1,r,Org,0.3170286229106055,0.2810764228147986,0.5049513184487091,-1.016965837651878,1.3606019038256565,1.368497729079796,-0.3809910549329207,0.8391058569844606,-0.2613073894670766,1.2068155693998823,1.6775393228339466,1.048280427980678,1.6711575708883348,1.592480878868353,0.6183624855583348,1.025144796514462,1.585217880105212,1.4728110867351432,0.8866386518062569,0.843787934264395,1.195644838438763,1.548642083284569,-0.1015263240087107,1.2636717432773557,-1.3226090321224873,-0.9762659225007106,-2.223994175103013,-1.4654630040834478,-2.555520627953382,-1.6163396897001463,1.6881391566843371,-0.499915169967917,-0.1440092942877948,1.6770312754305796,-0.4451361358242088,-0.0322043733932375,1.6690067809585756,-0.4960502401973879,0.0291225339081236,1.584227214192946,-0.4342404381606304,0.0183640355762036,-0.2964969731656337,-0.4012323236856469,-0.6136254570186959,-0.5696672211574973,1.3803930372797442,-0.607086616077604,1.4636884787337403,-0.2662350619178415,1.0908572194890922,-0.6253128420630454,0.8646460139499363,-0.4600143684233119,0.0798444158324097,0.2851242188116474,-0.4501489895996407,0.7199816005334567,1.073881158005879,0.6951244998522808
