,Models,ModelName,SelectionType,TrainingData,hex_Ef,spl_Ef,tet_Ef,vac_Ef,spl_c11,spl_c12,spl_c44,spl_bulkmodulus,tet_c11,tet_c12,tet_c44,tet_bulkmodulus,hex_c11,hex_c12,hex_c44,hex_bulkmodulus,super_c11,super_c12,super_c44,super_bulkmodulus,vac_c11,vac_c12,vac_c44,vac_bulkmodulus,hex_a,spl_a,super_a,tet_a,unit_a,vac_a,L1_frequency,L1_mean,L1_max,L2_frequency,L2_mean,L2_max,L3_frequency,L3_mean,L3_max,L4_frequency,L4_mean,L4_max,Interstitial_RE_A,Interstitial_RE_M,Vacancy_RE_A,Vacancy_RE_M,Interstitial_enhanced_E,Interstitial_enhanced_F,Interstitial_RE_E,Interstitial_RE_F,Vacancy_enhanced_E,Vacancy_enhanced_F,Vacancy_RE_E,Vacancy_RE_F,bulk_free_energy,bulk_entropy,bulk_heat_capacity,vacancy_free_energy,vacancy_entropy,vacancy_heat_capacity
1841,DPMD,76-1,s,Int2,1.4972567658876408,0.5755847133840464,1.1085878679074317,0.2359381021983041,13.994093133999993,1048.58546651875,8.537325398749696,13.881494420663442,39.496582108497,17532.007996557284,10674.370772153705,21.854785014824277,106.1521870474851,58869.79642947345,782.9802993024974,18.777274370593837,10088.495174345486,4839.498957217002,7706.645813916695,15491.15040662752,75530.30000722488,35998.81590496752,43942.51058897039,16543.19320778888,0.0106148352453806,0.0445972558639286,0.0170471206072074,0.0215214025190436,0.0021124293590445,0.017118092544175,54.43349753694581,0.2634485371945991,0.7168669200000296,36.45320197044335,0.2932732063513538,0.9285293300000608,36.78160919540229,0.343996309687497,1.9768342299999515,34.48275862068966,0.2922421081999983,1.0431914900000263,0.4855298051423961,0.4181367462239131,0.3176544590438919,0.288789488398099,8.486059740626564,0.2139000439264839,6.603934198986559,0.5890075239377882,8.308098867100968,0.1988769142561997,5.955239483159636,0.3810090727983112,8.371219010409956,19.76687927254932,9.89244841384018,293.9883128938673,657.3450692091766,314.82189249889865
1842,DPMD,15-1,s,Int2,1.2221729134372474,0.1519008676691565,1.0917843588598548,0.0915657866217997,20.51224541800001,21.521472455249803,20.3805268129,4.781344902111044,10.9183948355,4.182000572250303,47.31144509979941,5.148971436307079,19.449168909988,17.023245171493006,0.0306677769003015,3.0917483612221304,23697.68909522109,4508.385616952116,9669.810052078745,2288.114762585622,3210.9464667865004,78052.46195708586,7599.459164240498,39483.13474022472,0.0255614893640795,0.0374959635698298,0.0010147161325911,0.0026563137747447,0.0010704216106239,0.0406929747140748,38.42364532019701,0.1829390285897732,0.5470982300000743,23.39901477832512,0.2154275683157852,0.5366731500000698,38.16091954022989,0.2425038754819312,0.7896207100000086,27.816091954022998,0.2733638697520662,1.0133024500000258,0.4671970483108497,0.370114147353857,0.2644674308079395,0.2522365110427736,6.05974317422068,0.200469505567057,6.281234819647716,0.4905554739192287,7.033119514363641,0.1931430035527758,8.115673832158652,0.3406562496633868,3.7341880873045943,2.48400597656956,4.871010855770125,196.51506420739767,495.53186289998615,259.7753793207705
1843,DPMD,64-1,s,Int2,0.7082954605187407,0.0593763568411987,1.429944657386102,0.6119645647737569,3.411120871499009,28.611681977751,18.5014613920006,15.323866449778434,35.83830020754801,7789.628489528207,31.57250329989739,8916.880820833952,11.020236931053008,13791.75968265049,1.8677948735496983,17518.7020896396,27885.05671224452,63093.01473876354,1469.7130551395005,20195.38350671641,9591.2618526885,1827.7231936467488,39772.69419837724,16858.367355102328,0.0290936438662806,0.0087432602802301,0.0010147161325911,0.0202073422408445,0.0005994678462056,0.0406929747140748,49.26108374384236,0.2538180090000334,0.7177789300001224,36.206896551724135,0.2831786413605386,0.8756230400000505,35.172413793103445,0.3084955392156857,1.9768342299999515,28.965517241379303,0.2728297613492078,0.9016598300000286,0.4066067104808026,0.3493024328375419,0.2497903270897399,0.2040816326530611,6.870027726260683,0.1630821123077821,6.019307755888702,0.4740335928890353,7.077620776045504,0.1525858776316148,6.137252773690321,0.2719960945401843,5.368016153925855,9.95172452233107,4.3917967421057424,243.6563717226183,513.8454725956045,242.400145441448
1844,DPMD,183-1,s,Int2,0.0201728942659546,0.4602148976080111,1.359574294640709,0.4791492225016326,97997.79659834808,10968.529733692498,2942.857915848998,8125.088477679049,15865.3983117535,124394.23511273607,34965.88739062652,12360.591084066102,11.827747484999009,6958.827534554997,38536.16254708852,24464.622218192904,68007.684851462,312425.9818683529,13619.211658842509,176954.29623650416,53205.05676679398,167123.60311171587,31441.335254707512,51902.76957588759,0.0082224035796797,0.0372151146769289,0.0118226422907917,0.0165155060637437,0.0084244359036454,0.0406929747140748,48.52216748768473,0.226122528324887,0.7177789300001224,32.512315270935964,0.2766909603030321,0.78453755999999,37.24137931034484,0.2600622658642029,1.8510757599999572,24.597701149425287,0.2724678805607457,0.8100816000000465,0.4725585149313964,0.3608324685806526,0.2592256080514398,0.2307799832261673,10.169741870502587,0.2050619620052471,7.417731294308819,0.4897119346093536,11.56069061662069,0.1981481752584294,10.160995444512722,0.3099585703538678,10.067877037554622,24.01809149616526,12.95846771642178,363.1934840984658,863.5028092541959,445.8271699274772
1845,DPMD,125-1,s,Int2,0.737317428818869,1.01590297288368,0.3887783786938716,0.4168074306939496,96060.79294610996,23923.887464637715,27208.486868205997,6190.368223094256,14.611650927053004,29.457953027250014,33.17749188150021,5.723144237873982,11.99700808502999,33.4005944075862,14.111960594500196,17.574660938514835,16449.348151569513,14965.860550831503,13374.109085872396,7911.84328585161,27560.381990147474,36667.799761651695,13883.659250549004,17821.555072849318,0.0342098725057801,0.0051408503609701,0.0010147161325911,0.0138496407775451,0.0007097914780952,0.0231906564318756,45.566502463054185,0.2121407158378515,0.6995177400001468,25.86206896551725,0.2383734326666595,1.402717019999954,32.18390804597701,0.2979853723571387,1.069356549999952,25.977011494252867,0.2838749756637233,0.9016598300000286,0.4568200161420501,0.3668857373457859,0.2723651104277328,0.2272155437517476,7.149168061428472,0.1922648708151833,7.24784295479567,0.4908965335138303,6.925930243390527,0.1837197025276864,5.967064401340415,0.2971501421465302,7.419187428699279,24.735125823776983,16.465520678661292,319.2171971441001,807.5648311723248,434.5051395018426
1846,DPMD,25-1,r,Int2,1.5230220545794275,1.176267237786874,1.618665773031012,0.6009745895714785,18.364314955999003,22.06264620299979,16.320038965000407,4.332864235716144,6275.9696207425,10477.191593572696,3563.391403168987,10035.3005900036,23.40421297098,19.944558080754717,17.619017506509092,6.329693896054024,4652.342334778499,9009.171718200903,19156.40940794482,733.4610988129189,1.2931764050010055,29.64388781247549,791.0169005484987,20.22577730625441,0.0338263555889798,0.0376218469694292,0.0010147161325911,0.0103675869500444,0.0024777980651843,0.0266515656788756,38.42364532019701,0.1802954500641363,0.5470982300000743,34.72906403940889,0.308629133971633,1.9884941300000487,36.78160919540229,0.2397743651250047,0.7896207100000086,26.896551724137943,0.242067099914534,0.8717707900000279,0.4711172604635076,0.4130635304969446,0.2736231478892927,0.2513978194017335,6.879636065471255,0.210546463853531,7.445507606799389,0.525453210469987,7.476719189810963,0.2021746070456449,8.90498269712793,0.3239056036579281,1.861561935689276,1.1288281388186383,2.2097370980788478,210.6633936855232,494.7875824893111,252.4163144666523
1847,DPMD,6-1,r,Int2,2.1123497227650883,0.8031231361754296,0.2714410000023693,0.389935028190166,22.551164912949,17.7295557994987,0.0311873194998993,2.969551276438537,46.457226520499006,3289.9565788952405,6.6138433099016005,2.899958556981275,27.00922018500101,13.757342401989812,13.032421527993996,0.3069246267710214,8056.909595619995,6166.286854195251,1789.5527775912992,8907.373749630235,9.636237462997002,20.615943267249406,3030.388455876749,10.316511180137212,0.0230125673749802,0.0357232998746289,0.0010147161325911,0.0014170502040561,0.0007097914780952,0.0406929747140748,45.320197044334975,0.2184766541848077,0.6995177400001468,22.906403940886698,0.238260921182792,0.7316312699999801,34.71264367816092,0.2560174579470208,0.7837631099999954,27.1264367816092,0.2717141883050936,0.9016598300000286,0.3667127868096393,0.2992044275337253,0.1993290466871685,0.1908722393066819,6.354673757175094,0.1448861507658314,5.941111065564212,0.3830612093323066,6.458072958449761,0.1369233267500241,6.6407914945281625,0.2554662748966976,3.418219330761653,9.94100155127316,6.163628988174725,133.6185618881855,341.54308203844283,178.68563127993272
1848,DPMD,18-1,s,Int2,1.6886744796555029,0.4139538755614468,0.1335827869019684,0.1948580434014956,25.6669052755,23.081494333498306,8.406945183848595,13.607534300436445,21.666333868500004,4.380569223000407,3231.020295953004,8.816498426745566,115.45302537898088,106.87808263523404,10.429835847996996,2.2959674243346195,4537.5506754001535,15861.799591143696,18985.6787791535,7933.481544603288,1.472972987014998,27.7403161139997,7332.356598432006,18.30512162099822,0.01173079444648,0.0436590971296285,0.0010147161325911,0.0085090491522449,0.0007088973777556,0.0406929747140748,40.88669950738916,0.1992661067470112,0.5470982300000743,24.137931034482765,0.2224159817346857,0.7316312699999801,33.56321839080458,0.2330862555479482,0.7896207100000086,30.11494252873564,0.2802491986259549,1.0133024500000258,0.4438487259310505,0.3590453130404705,0.24853228962818,0.2431506849315071,5.764432924034565,0.1889309637077623,6.521903848393052,0.4821706905398409,6.402836830914545,0.1752954633058979,7.839309199145785,0.3195118055888578,1.6794421521335563,4.813561161763612,4.594202023194361,180.3220946372952,448.914081916175,227.7584317215176
1849,DPMD,271-1,r,Int2,1.07398195109289,0.7420809902495761,1.926640985752215,1.356504206498073,286076.476070081,248051.92762235983,29756.07199127068,101151.34164793797,127111.42153494588,54934.66833451701,87054.53173635798,30713.85542776709,28597.32576690251,29580.065437002784,10422.5994309075,12975.655941857183,170828.6237496592,152214.6058605059,95177.56924531097,109319.34388217228,284821.6000499132,8478.83439507401,23208.52858418848,126676.63815949572,0.0355713538473806,0.0679190743405299,0.0089584916088084,0.0215879998669449,0.0051414343786139,0.0406929747140748,48.52216748768473,0.2574662070558504,0.6995177400001468,41.3793103448276,0.3732151412500004,1.9867231299999728,35.172413793103445,0.3041190932026172,1.0226240599999985,27.816091954022998,0.3715740584297508,1.5481919599999967,0.4970598408855068,0.4836273492447829,0.3156975118814653,0.3612664243779706,19.268965767136184,0.2949020661246868,15.143235387460026,0.6923831928275542,20.685533714951745,0.3141975858760986,17.04520326647316,0.54777536668692,2.777143262379908,8.669193818966642,5.406034473074556,369.3668199105509,934.157954817462,503.29866725351417
1850,DPMD,182-1,s,Int2,0.609435175502426,0.0208564880319953,0.4312988216940429,1.5288287587378018,32.542921579051004,285.94062443610017,621.7385912985048,42.95314098564444,6630.783032372491,101993.04342248496,400.87896279030383,9457.039873274392,7944.36433640704,9254.247636748,11746.617308336496,25757.10595546231,76756.87303998249,109907.12614377394,89386.03800886477,61656.63857503035,42649.295193375,76402.30986447007,71425.03213293386,9885.769736121045,0.0075686185521809,0.0457125632589291,0.0041923473531077,0.0234828174678439,0.000693853528456,0.0230448790167764,63.79310344827585,0.2890974765637182,0.7177789300001224,46.55172413793103,0.3330977954497295,1.5018064900000352,34.71264367816092,0.3089661284105936,1.069356549999952,30.574712643678158,0.4476567386466167,2.2052898100000102,0.4929666781967026,0.3949613743802606,0.2774671512440591,0.2451076320939335,7.06293110698556,0.207002631238993,6.044203402722238,0.5005033396145648,7.321757524578613,0.1972598321658821,6.887588025243593,0.3205080787184048,12.393774487495858,28.33316717639022,14.959994664550043,408.60832232270207,959.538123902386,497.1858182246494
1851,DPMD,112-1,r,Int2,0.6597406156878944,0.1625664278400901,1.0806314763365208,0.2586552647567824,303.6586625184499,281.870770422126,315.15326186350006,22.03957003481044,19.831717637995,8.972588239753604,4624.474350918502,14.820395205248673,2.326174494000014,82088.6976801799,3.107149775479499,39.58793508132382,1846.209656124501,1881.420653403261,54327.03366198464,13.287216906894953,458177.3935938521,182625.388388746,4157.430576860302,208032.2021945762,0.0324096920059807,0.0500900966657286,0.0010147161325911,0.020947763787145,0.0007097914780952,0.0320544930280758,44.58128078817733,0.2593176873480997,0.6995177400001468,35.4679802955665,0.2518306997222103,0.7301669400000038,31.95402298850575,0.2731364025899225,1.069356549999952,36.0919540229885,0.3063892502547765,1.3569042899999886,0.585725815750029,0.49688689034936,0.4021526418786698,0.3487559407324573,9.214831822777413,0.2918169975862663,5.815810115997071,0.6567510037706535,9.353131236732894,0.2850911653575921,6.371058228337032,0.494208159871477,8.020897403698017,16.659938015418742,7.653596850942384,414.94216886703583,875.2360087010793,432.69709046820617
1852,DPMD,43-1,s,Int2,1.7075163622280338,1.063519206022306,0.5891696592314593,0.2931065695285609,45.49074395799951,2.1114414750001984,641.169058310851,15.423693736527852,19.534868573051,22.06609390080069,32251.43706227747,20.71652591448853,49.71712247994851,3.148984884001393,10.907375492500904,22.99693835570397,4804.930230264499,691.00421544725,11021.190129844395,3002.059882232613,13928.441550843509,8752.56086413449,31540.32434663905,15318.565899333023,0.0209357766103809,0.0156788196045293,0.0010147161325911,0.0091270153881434,0.0007097914780952,0.0182179141755761,43.842364532019694,0.1997642064606866,0.5470982300000743,25.369458128078826,0.2448054386407827,1.614039110000021,32.18390804597701,0.2107638928571472,0.6787480699999835,25.28735632183908,0.2780946696363686,1.5116199500000105,0.4428110227141706,0.3802605788077943,0.2855046128040257,0.2500000000000005,11.97426605254072,0.2172603121992284,5.508290151680232,0.5325516175366289,11.842611696552993,0.2123345363553365,6.005121952868531,0.3371180855109644,4.442990856739735,5.855475080557623,1.946471732194052,96.27530973591804,321.1188603472913,208.3508676479232
1853,DPMD,184-1,r,Int2,0.1059931018125443,0.6665274070935537,0.5503439891038518,1.0248692447201504,3803.928818054004,1833.084910519501,172.36029457199794,42.18216646149648,98166.23881775884,59844.18870323175,28255.53263675253,9166.975049894774,538.6868741334958,79569.66342783647,4118.565371512501,2691.968676198663,178499.43111866183,69150.33780370066,63950.7271157486,121708.3831744536,271225.09320865275,117634.99598280292,99047.5464065806,73215.4271668517,0.0240098107757801,0.0346243837282286,0.0187606234138079,0.018326858478744,0.0096958876140344,0.0260648399480754,48.52216748768473,0.2265616167005231,0.7168669200000296,28.32512315270936,0.2908525353043458,1.895717999999988,41.609195402298845,0.2756820482320451,1.0226240599999985,24.367816091954023,0.2726967159433899,0.8740550599999894,0.5081286751988933,0.3870056497175143,0.2936818563041656,0.2626502655856864,6.303387707088383,0.213301077488227,6.571554251003051,0.5441201096588388,6.909859096515797,0.2050934333481264,7.370031560682264,0.352128569726449,10.358400078052313,24.2063221458424,12.53022586676689,393.8843838049062,918.4315787720424,470.5866294873924
1854,DPMD,140-1,r,Int2,0.7369367145571457,0.9877353160488272,0.3094118080316551,1.1879598446623163,260747.55671958489,124935.30998065308,204531.85975670192,123314.02941529706,49050.783588615566,8110.170670159254,23016.56979127353,3150.1728289409803,45.8194231750999,1.0934340500770074,21.473807486489605,14.944841118163978,18318.374155651996,84068.5099141635,17038.498680189787,53703.54540594962,8338.359843416005,29164.909345735505,32324.935202793,7651.396960795649,0.0184526465611795,0.0758848957884713,0.0010147161325911,0.007564812968745,0.0080861523162941,0.0406929747140748,47.04433497536945,0.244891784869144,0.7177789300001224,31.77339901477833,0.2737052078294524,1.5018064900000352,34.94252873563218,0.301104424276314,1.7324373999999805,24.367816091954023,0.3007500739622762,1.4116513600000071,0.4840309004957917,0.4058572581575004,0.3031870282359523,0.2631395023762933,18.822182911604283,0.2219807497908826,11.369232026800264,0.5580369078485767,18.3065974272872,0.2170914922449183,9.514914136675468,0.3425855652143216,5.819304380878745,21.197620388842918,15.453318960905197,343.9146100601948,953.5913624667776,549.8857988935367
